"text","spam"
"Subject: an invitation from lisa @ freightmart . com  to be removed from any future offers , simply click here !  for more info , click here !  http : / / xent . com / mailman / listinfo / fork",1
"Subject: holidays are coming ?  help wanted . we are a 14 year old fortune 500 company , that is  growing at a tremendous rate . we are looking for individuals who  want to work from home .  this is an opportunity to make an excellent income . no experience  is required . we will train you .  so if you are looking to be employed from home with a career that has  vast opportunities , then go :  http : / / ter . netblah . com : 8080  we are looking for energetic and self motivated people . if that is you  than click on the link and fill out the form , and one of our  employment specialist will contact you .  to be removed from our link simple go to :  http : / / ter . netblah . com : 8080 / remove . html ",1
"Subject: we focus on oem and retail box for microsoft , adobe , macromedia , corel , symantec and more .  software for system builders , resellers , and hardware purchasers only .  the only thing that comes to a sleeping man are dreams .  spinnin ' a rope is fun if your neck ain ' t in it .",1
"Subject: fyi  barclays bank plc  63 st . mary axe  london ec 3 a 8 le  email : timkennedyo 03 @ netscape . net  fax : + 447092868687  i am mr . tim kennedy , senior credit officer , barclays bank plc london . i am writing following an opportunity in my office that will be of immense benefit to both of us .  in my department we discovered an abandoned sum of 12 . 5 million british pounds sterling ( twelve million five hundred thousand british pounds sterling ) in an account that belongs to one of our foreign customers late mr . morris thompson an american who unfortunately lost his life in the plane crash of alaska airlines flight 261 which crashed on january 31 2000 , including his wife and only daughter . you shall read more about the crash on visiting this website .  since we got information about his death , we have been expecting his next of kin or relatives to come over and claim his money because the bank cannot release the funds unless somebody applies for it as next of kin or relation to the deceased as indicated in our banking guidelines .  unfortunately i learnt that his supposed next of kin being his only daughter died along with him in the plane crash leaving nobody with the knowledge of this fund behind for the claim . it is therefore upon this discovery that i and two other officials in this department now decided to do business with you and release the money to you as the next of kin or beneficiary of the funds for safe keeping and subsequent disbursement since nobody is coming for it and we don ' t want this money to go back into government treasury as unclaimed bill .  we agreed that 20 % of this money would be for you as foreign partner , while the balance will be for my colleagues and i . we will visit your country for the disbursement according to the percentages indicated above once this money gets into your account . please be honest to me as trust is our watchword in this transaction .  note that this transaction is confidential and risk free . as soon as you receive this mail you should contact me by return mail whether or not you are willing to enter into this deal . in the event you are not interested , i sincerely ask that you disregard this email and tell no one about it . i am very careful on truncating my banking career should you mention this to someone else . i hope you can be trusted in this regard .  please note that all necessary arrangement for the smooth release of these funds to you has been finalized . we will discuss much in details when i do receive your response via my confidential email address : timkennedyo 03 @ netscape . net and fax number stated below .  please in your response include your telephone and fax numbers for a better communication between us .  best regards  tim kennedy  email : timkennedyo 03 @ netscape . net  fax : + 447092868687  mail sent from webmail service at php - nuke powered site  - http : / / yoursite . com",1
"Subject: visual identity and logo now  working on your company ' s image ? start with a  visual identity a key to the first good impression . we are here to  help you ! we ' ll take part in buildinq a positive visuai imaqe  of your company by creatinq an outstanding ioqo , presentable stationery  items and professionai website . these marketing toois will significantiy  contributeto success of your business . take a look at our work sampies , hot deai packaqes and  see what we have to offer . we work for you !  _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
"Subject: domain names now only $ 14 . 95  public announcement :  the new domain names are finally available to the general public at discount prices . now you can register one of the exciting new . biz or . info domain names , as well as the original . com and . net names for just $ 14 . 95 . these brand new domain extensions were recently approved by icann and have the same rights as the original . com and . net domain names . the biggest benefit is of - course that the . biz and . info domain names are currently more available . i . e . it will be much easier to register an attractive and easy - to - remember domain name for the same price . visit : http : / / www . affordable - domains . com today for more info .  register your domain name today for just $ 14 . 95 at : http : / / www . affordable - domains . com / registration fees include full access to an easy - to - use control panel to manage your domain name in the future .  sincerely ,  domain administrator  affordable domains  to remove your email address from further promotional mailings from this company , click here :  45 ",1
"Subject: pleasure your women - size does matter !  expand your penis 20 % larger in weeks  http : / / www . okmpoi . com / ss /  the greeks invented logic but were not fooled by it .  to be feared is much safer then to be loved .  it is a youthful failing to be unable to control one ' s impulses .  the strictest law sometimes becomes the severest injustice .  tears at times have all the weight of speech .",1
"Subject: viagra helps you have great sex !  having problems in bed ? we can help !  a suspicious mind always looks on the black side of things .  in order to succeed , we must first believe that we can .  well behaved women seldom make history .  most conversations are simply monologues delivered in the presence of witnesses .",1
"Subject: come on ! it ' s fun and easy ! !  * * * please read this email to the end * * *  try it . just for fun . it will cost you 25 $ to earn at least thousands of dollars ! ! ! this thing  is legal because you are buying and selling something of value : marketing reports .  there is my true story .  i received by email the instructions include in this letter . it interests me because the  system was quite simple . in the list of people selling the reports ( as you will see above ) ,  there was a guy living not so far . i searched for his phone number and i called him . i just  wanted to know if this system was really working . he told me his business was going  very well and he was receiving from 50 $ to 150 $ in cash everyday ! that ' s why i went  into this thing !  thank ' s to the computer age and the internet !  be an internet millionaire like others within a year ! ! !  before you say ' ' bull ' ' , please read the following . this is the letter you have been hearing  about on the news lately . due to the popularity of this letter on the internet , a national  weekly news program recently devoted an entire show to the investigation of this program  described below , to see if it really can make people money . the show also investigated  whether or not the program was legal .  their findings proved once and for all that there are ' ' absolutely no laws prohibiting the  participation in the program and if people can "" follow the simple instruction "" they are  bound to make some mega bucks with only $ 25 out of pocket cost ' ' .  = = print this now for your future reference = =  if you would like to make at least $ 500 , 000 every 4 to 5 months easily and comfortably ,  please read the following . . . then read it again and again ! ! !  follow the simple instruction below and  your financial dreams will come true , guaranteed !  instructions :  = = = = = order all 5 reports shown on the list below = = = = =  for each report , send $ 5 cash , the name & number of the report you are  ordering and your e - mail address to the person whose name appears on  that list next to the report . make sure your return address is on your  envelope top left corner in case of any mail problems .  = = = when you place your order , make sure = = =  = = = you order each of the 5 reports ! = = =  you will need all 5 reports so that you can save them on your computer and resell them .  your total cost $ 5 x 5 = $ 25 . 00 .  within a few days you will receive , via e - mail , each of the 5 reports from these 5 different  individuals . save them on your computer so they will be accessible for you to send to the  1 , 000 ' s of people who will order them from you . also make a floppy of these reports and  keep it on your desk in case something happens to your computer .  important - do not alter the names of the people who are listed next to each report ,  or their sequence on the list , in any way other than what is instructed below in step ' ' 1  through 6 ' ' or you will loose out on the majority of your profits . once you understand the  way this works , you will also see how it does not work if you change it .  remember , this method has been tested , and if you alter it , it will not work ! ! ! people  have tried to put their friends / relatives names on all five thinking they could get all the  money . but it does not work this way . believe us , some have tried to be greedy and then  nothing happened . so do not try to change anything other than what is instructed .  because if you do , it will not work for you . remember , honesty reaps the reward ! ! !  this is a legitimate business . you are offering a product for sale and getting paid for it .  treat it as such and you will be very profitable in a short period of time .  1 . . after you have ordered all 5 reports , take this advertisement and remove the name  & address of the person in report # 5 . this person has made it through the cycle and  is no doubt counting their fortune .  2 . . move the name & address in report # 4 down to report # 5 .  3 . . move the name & address in report # 3 down to report # 4 .  4 . . move the name & address in report # 2 down to report # 3 .  5 . . move the name & address in report # 1 down to report # 2  6 . . . . insert your name & address in the report # 1 position .  please make sure you copy every name & address accurately ! this is critical  to your success .  take this entire letter , with the modified list of names , and save it on your computer . do  not make any other changes .  save this on a disk as well just in case if you loose any data . to assist you with  marketing your business on the internet , the 5 reports you purchase will provide you with  invaluable marketing information which includes how to send bulk e - mails legally , where  to find thousands of free classified ads and much more . there are 2 primary methods to  get this venture going :  method # 1 : by sending bulk e - mail legally  let ' s say that you decide to start small , just to see how it goes , and we will assume you  and those involved send out only 5 , 000 e - mails each . let ' s also assume that the mailing  receive only a 0 . 2 % ( 2 / 10 of 1 % ) response ( the response could be much better but lets  just say it is only 0 . 2 % ) . also many peoplewill send out hundreds of thousands e - mails  instead of only 5 , 000 each ) .  continuing with this example , you send out only 5 , 000 e - mails . with a 0 . 2 % response ,  that is only 10 orders for report # 1 . those 10 people responded by sending out 5 , 000 e -  mail each for a total of 50 , 000 . out of those 50 , 000 e - mails only 0 . 2 % responded with  orders . that ' s = 100 people responded and ordered report # 2 .  those 100 people mail out 5 , 000 e - mails each for a total of 500 , 000 e - mails . the 0 . 2 %  response to that is 1000 orders for report # 3 .  those 1000 people send 5 , 000 e - mail each for a total of 5 million e - mail sent out . the  0 . 2 % response is 10 , 000 orders for report # 4 .  those 10 , 000 people send out 5 , 000 e - mails each for a total of 50 , 000 , 000 ( 50 million ) e -  mails . the 0 . 2 % response to that is 100 , 000 orders for report # 5 .  that ' s 100 , 000 orders times $ 5 each = $ 500 , 000 . 00 ( half a million dollars ) .  your total income in this example is : 1 . . . . . $ 50 + 2 . . . . . $ 500 + 3 . . . . . $ 5 , 000 + 4 . . . . .  $ 50 , 000 + 5 . . . . $ 500 , 000 . . . .  grand total = $ 555 , 550 . 00  numbers do not lie . get a pencil & paper and figure out the worst  possible responses and no matter how you calculate it , you will  still make a lot of money !  remember friend , this is assuming only 10 people ordering out of  5 , 000 you mailed to . dare to think for a moment what would happen if everyone or  half or even one 4 th of those people mailed 100 , 000 e - mails each or more ?  there are over 150 million people on the internet worldwide and counting , with thousands  more coming on line every day . believe me , many people will do just that , and more !  method # 2 : by placing free ads on the internet  advertising on the net is very , very inexpensive and there are hundreds of free places  to advertise . placing a lot of free ads on the internet will easily get a larger response . we  strongly suggest you start with method # 1 and add method # 2 as you go along . for  every $ 5 you receive , all you must do is e - mail them the report they ordered . that ' s it .  always provide same day service on all orders .  this will guarantee that the e - mail they send out , with your name and address on it , will  be prompt because they can not advertise until they receive the report .  = = = = = = = = = = = available reports = = = = = = = = = = = = = =  the reason for the "" cash "" is not because this is illegal or somehow "" wrong "" . it is simply  about time . time for checks or credit cards to be cleared or approved , etc . concealing it  is simply so no one can see there is money in the envelope and steal it before it gets to  you .  order each report by its number & name only . notes : always send $ 5  cash ( u . s . currency ) for each report . checks not accepted . make sure the cash is  concealed by wrapping it in at least 2 sheets of paper . on one of those sheets of paper ,  write the number & the name of the report you are ordering , your e - mail  address and your name and postal address .  place your order for these reports now :  = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = report # 1 : ' the insider ' s  guide to advertising for free on the net  order report # 1 from :  y . l . wong  p . o . box no . 71819  kowloon central post office  hong kong  report # 2 : the insider ' s guide to sending bulk email on the net  order report # 2 from :  martin veronneau  c . p . 70058  laval , quebec  h 7 r 5 z 2  canada  report # 3 : secret to multilevel marketing on the net  order report # 3 from :  francis kidd  p . o . box 209  homestead , pa 15120  usa  report # 4 : how to become a millionaire using mlm & the net  order report # 4 from :  m . l . frayser  p . o . box 61432  fort myers , fl 33906  usa  report # 5 : how to send out one million emails for free  order report # 5 from :  stone evans  600 n . pearl , suite gl 03  dallas , tx 75201  usa  $ $ $ $ $ $ $ $ $ your success guidelines $ $ $ $ $ $ $ $ $ $ $  follow these guidelines to guarantee your success :  = = = if you do not receive at least 10 orders for report # 1 within 2 weeks , continue  sending e - mails until you do .  = = = after you have received 10 orders , 2 to 3 weeks after that you should receive 100  orders or more for report # 2 . if you did not , continue advertising or sending e - mails  until you do .  * * once you have received 100 or more orders for report # 2 , you can relax , because  the system is already working for you , and the cash will continue to roll in ! this is  important to remember : every time your name is moved down on the list , you are  placed in front of a different report .  you can keep track of your progress by watching which report people are  ordering from you . if you want to generate more income send another  batch of e - mails and start the whole process again . there is no limit  to the income you can generate from this business ! ! !  following is a note from the originator of this program :  you have just received information that can give you financial freedom for the rest of your  life , with no risk and just a little bit of effort . you can make more money in  the next few weeks and months than you have ever imagined . follow the program  exactly as instructed . do not change it in any way . it works exceedingly well as  it is now .  remember to e - mail a copy of this exciting report after you have put your name and  address in report # 1 and moved others to # 2 . . . . . # 5 as instructed above . one of the  people you send this to may send out 100 , 000 or more e - mails and your name will be on  every one of them .  remember though , the more you send out the more potential customers you will reach .  so my friend , i have given you the ideas , information , materials and opportunity to  become financially independent .  it is up to you now !  = = = = = = = = = = = = = testimonials = = = = = = = = = = = = = = =  ' ' my name is mitchell . my wife , jody and i live in chicago . i am an accountant with a  major u . s . corporation and i make pretty good money . when i received this program i  grumbled to jody about receiving ' junk mail ' . i made fun of the whole thing , spouting my  knowledge of the population and percentages involved . i ' ' knew ' ' it wouldn ' t work . jody  totally ignored my supposed intelligence and few days later she jumped in with both feet .  i made merciless fun of her , and was ready to lay the old ' ' i told you so ' ' on her when the  thing didn ' t work .  well , the laugh was on me ! within 3 weeks she had received 50 responses . within the  next 45 days she had received total $ 147 , 200 . 00 . . . . . . . . . all cash ! i was shocked . i have  joined jodyin her ' ' hobby ' ' .  mitchell wolf m . d . , chicago , illinois  ' ' not being the gambling type , it took me several weeks to make up my mind to  participate in this plan . but conservative as i am , i decided that the initial investment was  so little that there was just no way that i wouldn ' t get enough orders to at least get my  money back . i was surprised when i found my medium size post office box crammed  with orders . i made $ 319 , 210 . 00 in the first 12 weeks .  the nice thing about this deal is that it does not matter where people live . there simply  isn ' t a better investment with a faster return and so big ' ' .  dan sondstrom , alberta , canada  ' ' i had received this program before . i deleted it , but later i wondered if i should have given  it a try . of course , i had no idea who to contact to get another copy , so i had to wait until  i was e - mailed again by someone else . . . . . . . . . 11 months passed then it luckily came  again . . . . . . i did not delete this one ! i made more than $ 490 , 000 on my first try and all the  money came within 22 weeks ' ' .  susan de suza , new york , n . y .  ' ' it really is a great opportunity to make relatively easy money with little cost to you . i  followed the simple instructions carefully and within 10 days the money started to come  in . my first month i made $ 20 , in the 2 nd month i made $ 560 . 00 and by the end of third  month my total cash count was $ 362 , 840 . 00 . life is beautiful , thanx to internet ' ' .  fred dellaca , westport , new zealand  order your reports today and get started on your road to  financial freedom !  if you have any questions of the legality of this program , contact the office of associate  director for marketing practices , federal trade commission , bureau of consumer  protection , washington , d . c .  this message is sent in compliance of the proposed bill section 301 , paragraph  ( a ) ( 2 ) ( c ) of s . 1618 .  * this message is not intended for residents in the state of washington , virginia or  california , screening of addresses has been done to the best of our technical ability .  * this is a one - time mailing and this list will never be used again .  * to be removed from this list , please send an email with the word remove in the  subject line to freebie 4 u @ sinatown . com  - - - -  this sf . net email is sponsored by : thinkgeek  welcome to geek heaven .  http : / / thinkgeek . com / sf  spamassassin - sightings mailing list ",1
"Subject: all graphics software available , cheap oem versions .  good morning ,  we we offer latest oem packages of all graphics and publishinq software from corel , macromedia , adobe and others .  $ 80 adobe photoshop 8 . 0 / cs  $ 140 macromedia studio mx 2004  $ 120 adobe acrobat 7 . 0 professional  $ 150 adobe premiere pro 1 . 5  $ 90 corel desiqner 10  $ 90 quickbooks 2004 professional edition  $ 75 adobe pagemaker 7 . 0  $ 70 xara x vl . 1  $ 75 adobe audition 1 . 5  $ 90 discreet 3 d studio max 7  $ 115 adobe golive cs  $ 135 adobe after effects 6 . 5 standard  $ 45 adobe premiere elements  $ 125 corel painter lx  $ 80 adobe liiustrator cs  $ 80 adobe indesiqn cs  $ 240 adobe creative suite  $ 140 adobe framemaker 7 . 1  $ 50 uiead cooi 3 d production studio 1 . 0 . 1  $ 90 alias motion buiider 6 professionai  $ 30 quicken 2004 premier home & biz  $ 30 adobe photoshop elements 3 . 0  $ 110 adobe premiere pro 7 . 0  learn more . . .  sincerely ,  florentina ",1
"Subject: over 80 % savings on all best - selling xp titles  opt - in email special offer unsubscribe me search software top 10 new titles on sale now ! 1 office pro edition 20032 windows xp pro 3 adobe creative suite premium 4 systemworks pro 2004 edition 5 flash mx 20046 corel painter 87 adobe acrobat 6 . 08 windows 2003 server 9 alias maya 6 . 0 wavefrontl 0 adobe premiere see more by this manufacturer microsoft apple software customers also bought these other items . . . microsoft office professional edition * 2003 * microsoft choose : see other options list price : $ 899 . 00 price : $ 69 . 99 you save : $ 830 . 01 ( 92 % ) availability : available for instant download ! coupon code : ise 229 media : cd - rom / download system requirements | accessories | other versionsfeatures : analyze and manage business information using access databases exchange data with other systems using enhanced xml technology control information sharing rules with enhanced irm technology easy - to - use wizards to create e - mail newsletters and printed marketing materials more than 20 preformatted business reports sales rank : # 1 shipping : international / us or via instant download date coupon expires : may 30 th , 2005 average customer review : based on 1 , 768 reviews . write a review . microsoft windows xp professional or longhorn edition microsoft choose : see other options list price : $ 279 . 00 price : $ 49 . 99 you save : $ 229 . 01 ( 85 % ) availability : available for instant download ! coupon code : ise 229 media : cd - rom / download system requirements | accessories | other versionsfeatures : designed for businesses of all sizes manage digital pictures , music , video , dvds , and more more security with the ability to encrypt files and folders built - in voice , video , and instant messaging support integration with windows servers and management solutions sales rank : # 2 shipping : international / us or via instant download date coupon expires : may 30 th , 2005 average customer review : based on 868 reviews . write a review . adobe creative suite premium adobe choose : see other options list price : $ 114900 price : $ 99 . 99 you save : $ 849 . 01 ( 90 % ) availability : available for instant download ! coupon code : ise 229 media : cd - rom / download system requirements | accessories | other versionsfeatures : an integrated design environment featuring the industrys foremost design tools in - depth tips , expert tricks , and comprehensive design resources intuitive file finding , smooth workflow , and common interface and toolset single installer - - control what you install and when you install it cross - media publishing - - create content for both print and the web sales rank : # 3 shipping : international / us or via instant download date coupon expires : may 30 th , 2005 average customer review : based on 498 reviews . write a review .",1
"Subject: all graphics software available , cheap oem versions .  good morning ,  we we offer latest oem packages of all graphics and publishinq software from corel , macromedia , adobe and others .  $ 80 adobe photoshop 8 . 0 / cs  $ 140 macromedia studio mx 2004  $ 120 adobe acrobat 7 . 0 professional  $ 150 adobe premiere pro 1 . 5  $ 90 corel desiqner 10  $ 90 quickbooks 2004 professional edition  $ 75 adobe pagemaker 7 . 0  $ 70 xara x vl . 1  $ 75 adobe audition 1 . 5  $ 90 discreet 3 d studio max 7  $ 115 adobe golive cs  $ 135 adobe after effects 6 . 5 standard  $ 45 adobe premiere eiements  $ 125 corel painter lx  $ 80 adobe iliustrator cs  $ 80 adobe indesiqn cs  $ 240 adobe creative suite  $ 140 adobe framemaker 7 . 1  $ 50 ulead cooi 3 d production studio 1 . 0 . 1  $ 90 alias motion builder 6 professionai  $ 30 quicken 2004 premier home & biz  $ 30 adobe photoshop elements 3 . 0  $ 110 adobe premiere pro 7 . 0  learn more . . .  sincereiy ,  aida ",1
"Subject: urgent ! ! i have a question about your website ?  hello ,  my name is steve scott and i ' m president and ceo of seizecars . com i will like to  share with you on how i made thousands of website owners like yourself very  rich . yes , i mean filthy rich . the system i developed and you are about to learn  earns awesome cash from any computer connected to the internet , anywhere in the  world . in one month you can earned more than an entire years work !  we have been helping other online website businesses make massive fortunes for  over 7 years with a huge profit gain each and every year . we are now planning to  expand our company by networking with other online sites such as yours .  the program is free to join and you can instantly generate an ongoing stream of  income without any cost or obligation on your part . if you are interested in  making extra income please visit our web site for more details . go to  - -  with best regards ,  steve scott  steve scott productions 2174 rodeo dr beverly hills , ca 90210 this e - mail message is an advertisement and / or solicitation . ",1
"Subject: in the heart of your business !  corporate image can say a lot of things about your  company . contemporary rhythm of life is too dynamic . sometimes it takes only  several seconds for your company to be remembered or to be lost amonq  competitors . get your ioqo , business stationery or website done right  now ! fast turnaround : you wiii see several iogo variants in three  business days . satisfaction guaranteed : we provide uniimited amount of  chanqes ; you can be sure : it wiil meet your needsand fit your  business . fiexible discounts : iogo improvement , additionai formats , buik  orders , special packages . creative design for competitive price : have a look at it right  now ! _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
"Subject: re :  for  immediate release  cal - bay ( stock symbol : cbyi )  watch for analyst "" strong buy recommendations "" and several advisory newsletters  picking cbyi . cbyi has filed to be traded on theotcbb ,  share prices historically increase when companies get listed  on this larger tradingexhange . cbyi is trading around 25 cents  and should skyrocket to $ 2 . 66 - $ 3 . 25 a share in the near future .  put cbyi on your watch list , acquire a postion  today .  reasons to invest in cbyi  a profitable company and is on track to beat all  earnings estimates  !  one of the fastest growing distributors in environmental safety  equipment instruments .  excellent management team , several exclusive  contracts . impressive client list including theu . s . air force ,  anheuser - busch , chevron refining and mitsubishi heavy industries ,  ge - energy environmental research .  rapidly growing industryindustry revenues exceed $ 900 million , estimates indicate that there  could be as much as $ 25 billion from "" smell technology "" by the end of  2003 .  ! ! ! ! ! congratulations  ! ! ! ! ! our last recommendation to buyorbt at  $ 1 . 29 ralliedand is holding steady at $ 4 . 51 !  congratulations to all our subscribers that took advantage of this  recommendation .  all removes honered . please allow 7  days to be removed and send all address to :  neveragain @ btamail . net . cn  certain statements contained in this news release may be  forward - looking statements within the meaning of the private securities  litigation reform act of 1995 . these statements may be identified by such terms  as "" expect "" , "" believe "" , "" may "" , "" will "" , and "" intend "" or similar terms . we are not  a registered investment advisor or a broker dealer . this is not an offer to buy  or sell securities . no recommendation that the securities of the companies  profiled should be purchased , sold or held by individuals or entities that learn  of the profiled companies . we were paid $ 27 , 000 in cash by a third party to  publish this report . investing in companies profiled is high - risk and use of  this information is for reading purposes only . if anyone decides to act as an  investor , then it will be that investor ' s sole risk . investors are advised not  to invest without the proper advisement from an attorney or a registered  financial broker . do not rely solely on the information presented , do additional  independent research to form your own opinion and decision regarding investing  in the profiled companies . be advised that the purchase of such high - risk  securities may result in the loss of your entire investment .  the owners of this publication may already own free trading shares in  cbyi and may immediately sell all or a portion of these shares into the open  market at or about the time this report is published . factual statements  are made as of the date stated and are subject to change without notice .  not intended for recipients or residents of ca , co , ct , de , id ,  il , ia , la , mo , nv , nc , ok , oh , pa , ri , tn , va , wa , wv , wi . void where  prohibited .  copyright c 2001  * * * *  - - - -  this sf . net email is sponsored by : thinkgeek  welcome to geek heaven .  http : / / thinkgeek . com / sf  spamassassin - sightings mailing list ",1
"Subject: adv : direct email blaster , email addresses extractor , maillist verify , maillist manager . . . . . . . . . . .  direct email  blaster  the program will send mail at the  rate of over 1 , 000 e - mails per minute . legal and fast  sending bulk emailsbuilt in smtp  serverhave return pathcan check mail  addressmake error send address list ( remove or  send again ) support multi - threads . support  multi - smtp servers . manages your opt - in e - mail listsoffers an  easy - to - use interface ! easy to configure and use  download  now  maillist  verify  maillist verify is intended for e - mail addresses and mail  lists verifying . the main task is to determine which of addresses in the mail  list are dead . the program is oriented , basically , on programmers which have  their own mail lists to inform their users about new versions of their  programs .  the program works on the same algorithm as isp mail systems  do . mail servers addresses for specified address are extracted from dns . the  program tries to connect with found smtp - servers and simulates the sending of  message . it does not come to the message sending / nobr emv disconnect  as soon as mail server informs does this address exist or not . emv can  find  about 90 % of dead addresses / nobr some mail  systems receive all messages and only then see their  addresses and if the address is dead send the message  back with remark about it .  download now  express email  blaster  express email blaster is a very fast , powerful yet  simple to use email sender . utilizing multiple threads / connections  and multiple smtp servers your emails will be sent out  fast and easily . there are user information , attach files ,  address and mail logs four tabbed area for the e - mails  details for sending . about 25 smtp servers come with the  demo version , and users may add and delete smtp servers .  about 60 , 000 e - mails will be sent out per  hour . ""  download now  express email address  extractor  this program is the most efficient , easy to use  email address collector available on the  internet ! beijing express email address extractor ( expresseae ) is  designed to extract  e - mail addresses from web - pages on the  internet ( using http protocols ) . expresseae  supports operation through many proxy - server  and works very fast , as it is able of  loading several pages simultaneously , and requires  very few resources .  with it , you will be able  to use targeted searches to crawl the  world wide web , extracting  thousands of clean , fresh email  addresses . ably email address extractor is unlike other  address collecting programs , which  limit you to one or two search engines and are unable  to do auto searches huge address .  most of them collect a high percentage of incomplete ,  unusable addresses which will cause you  serious problems when using them in a mailing .  easier to learn and use than any  other email address collector program available .  accesses eight search  engines  add your own urls to the list to be  searched  supports operation through  a lot of proxy - server  and works very fast ( http proxy )  able of loading several pages  simultaneously  requires very few resources  timeout feature allows user to limit  the amount of time crawling in dead sites and traps .  easy to make huge address list  pause / continue extraction at any  time .  auto connection to the  internet  download now  express email address  downloader  expressead  is a 32 bit windows program for e - mail  marketing . it is intended for easy and convenient  search large  e - mail address lists from mail servers . the program can be operated  on  windows 95 / 98 / me / 2000  and nt .  expressead  support multi - threads ( up to 1024  connections ) .  expressead  has the ability to reconnect to the  mail server if the server has disconnected and  continue the searching  at the point where it has been interrupted .  expressead  has an ergonomic interface that is easy to  set up and simple to use .  features :  support  multi - threads .  auto get smtp server  address , support multi - smtp servers .  auto save e - mail  lists  offers an easy - to - use  interface !  download now  express maillist  manager  this program was designed to be a  complement to the direct email blaster  and email  blaster  suite of bulk email software  programs . its purpose is to organize your email lists in order to be  more  effective with your email marketing  campaign . some of its features include :  combine several lists into  one file . split up larger lists to make them more  manageable . remove addresses from file . manual editing , adding , and deleting of addresses . ability to auto clean lists , that is , remove any duplicate or unwanted  addresses . maintain all your address lists within the  program so you no longer need to keep all your  lists saved as separate text  files .  download now  if you want to remove your email , please send email to targetemailremoval @ btamail . net . cn ",1
"Subject: branded softs  http : / / p ' s . mainoemstore . com / ? a = 3107",1
"Subject: are you ready to get it ?  hello !  viagra is the # 1 med to struggle with mens ' erectile dysfunction .  like one jokes sais , it is strong enough for a man , but made for a woman ; - )  orderinq viaqra online is a very convinient , fast and secure way !  miliions of people do it daily to save their privacy and money  order here . . . ",1
"Subject: auto protection  protect yourself .  purchase an extended warranty for your car before  your existing warranty expires and save hundreds .  even if your warranty has expired , you will save  40 - 60 percent over the warranties offered by  dealerships and it ' s the same warranty .  all quotes are 100 percent free .  all quotes are obligation free .  dear friend ,  car troubles always seem to happen at the worst  possible time . protect yourself and your family  with a quality extended warranty for your car ,  truck , or suv , so that a large expense cannot hit  you all at once . we cover most vehicles with less  than 150 , 000 miles .  do not buy from a dealer . their prices are often  40 - 60 percent more !  we offer fair prices and prompt , toll - free claims  service . get an extended warranty on your car  today . you will be surprised by how inexpensive  this protection can be !  warranty plans also include , for free :  1 . 24 - hour roadside assistance  2 . rental benefit  3 . trip interruption intervention  4 . extended towing benefit  take advantage of our special offer , before it  expires , by going to :  click _ here  sincerely ,  s . c . valentine  ewfc , inc .  the new netscape 7 . 0 browser is now available . upgrade now ! http : / / channels . netscape . com / ns / browsers / download . jsp  get your own free , personal netscape mail account today at http : / / webmail . netscape . com /",1
"Subject: breaking news : e - mail margin - bottom : 0 "" >  e - mail  marketing system  -  bulk e - mail will make you money so fast , your head will spin !  - customers say we would no longer be in business without it  - new package deal includes everything you need .  see this product ' s web page  click  here  1  million business leads on cd  -  for telemarketing , mailing , or faxing this list is a gold mine !  - contains company name , address , phone , fax , sic , size .  - list allows for unlimited use .  see this product ' s web page click  here  fax  marketing system  -  fax broadcasting is the hot new way to market your business !  - people are 10 times more likely to read faxes than direct mail .  - software 4 million leads turns your computer into a fax blaster .  see this product ' s web page click  here  visit  our web site or call 618 - 288 - 6661  to be taken off of  our list click here ",1
"Subject: qp - they cum into teens eyes - cr  these sluttish cuties are crossing every borders in their super - dirty games ! http : / / jcyk . itoma - services . com / cfillye / ? oqulup",1
"Subject: largest collection of porn mo \ / ies ever - x 89  cum witness the most extreme sexual achievements ever to be found on the net ! we have tons of exclusive never before seen pics and videos of your fav pornstars doing exactly what you dream to see !  do you think you have what it takes to beat one of our records ? we welcome all member entries , cum see if you have what it takes to earn a spot in our record library !  http : / / 3 wii . biz . lediesnight . biz /  - - - - - - - - - - - - - -  absolve chambers bey avocet  cyanic captive cryptic cheap  comprehensible bronx admittance brash",1
